Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,random125,-0.2626603141097803,-1.1387254476641444,0.24189526184538654,0.9800734038984757,1.0,35/98,27.88%,GPRC5B;PIK3R5;PTPN7;TRPM2-AS;TSPAN8;MYLK2;HDHD5-AS1;P2RY1;IFI27;PGM5P4;VSNL1;CPSF4L;RGS2;GOLGA2P11;SHROOM4;HNRNPA1P18;FAM124B;IAPP;SUGT1P4-STRA6LP;DNAAF1;SAMSN1;MPPED1;CD79B;TRPT1;MTCO2P31;UGT1A13P;LINC01796;MIR548I3;MPHOSPH10P9;GNG4;PDZK1IP1;RPL22P24;PAX1;LINC01378;PPEF2
prerank,random78,-0.26196716058532,-1.1372474331451223,0.24937343358395989,0.983584147764031,1.0,26/98,20.05%,DOCK6;SLC37A2;TMC1;FAM133A;NCF1;GRM8;PDGFRB;C11orf96;CHKB;CLECL1P;RNU6-1082P;LINC01580;IGFBP1;LILRA4;CDC25B;RN7SL560P;HSDL1;LINC00851;INSYN1;TMEM44-AS2;SLC9A3P3;TRGV5;RNU6-540P;TMEM244;TRABD-AS1;FAM216B
prerank,random664,-0.2627315861158508,-1.1361855889551205,0.2543640897755611,0.9844850662249335,1.0,18/98,11.30%,UBE2Q2P16;PSME2P5;LINC00506;TRDC;MYOG;CPM;BTNL8;FGL2;RETN;DGLUCY;CLK2P1;KRT72;SLC9A2;CACNA1S;CLTCL1;CYP4F9P;DPH3P2;TRBV10-2
prerank,random447,-0.26140001498546783,-1.1358539799951701,0.24910607866507747,0.9813320302796578,1.0,33/98,27.64%,LINC01011;LINC03033;ZNF25;C10orf62;MIR708;SLC38A3;BTNL9;TTC41P;LINC00607;LINC01976;CLIC2;CYP2B7P;ITGA6;LINC00517;ICE2P2;JCAD;PCNPP5;WASH8P;RNU1-47P;PCDHB16;IRF2-DT;MTCO1P28;STX1A;LINC02711;RPS15AP27;MTRES1P1;MIR4290HG;RPS27AP17;KCNAB3;LINC02130;PBXIP1;ATP6V1B1-AS1;DUTP6
prerank,random946,-0.26279353110798126,-1.1353531150834755,0.24030037546933666,0.9791209100389439,1.0,34/98,29.33%,CMKLR2-AS;NLRP3;C1orf141;FABP1;ARHGAP20;LINC01607;RPL21P88;STEAP4;SMAP2;PGM5P3-AS1;ACOX2;THBD;COL5A3;SERINC3;ANGPTL5;LRRC17;FAM193B-DT;RNU6-1127P;LYPD4;RASSF10-DT;LPAR5;MRGPRX3;LINC01070;RCBTB2P1;LINC00836;TTTY14;KNOP1P3;SRRM4;NUP107-DT;LINC01023;DAZAP2P1;DPY19L2P3;TEP1;DDX18P5
prerank,random600,0.22138108977305118,1.1336681301354787,0.17587939698492464,0.8196506382324295,1.0,25/98,16.29%,PGA5;CYP3A5;FGD1;FLNA;CHRNG;RPL35AP2;RBMXP3;GDPD4;ARHGAP39;RPL4P6;NR2C2;MRPS33;MTND4P19;CHCHD2P8;EGFR;PIWIL3;EIF2AP4;KHDC4;MIR301B;HP1BP3;RPS6KA4;HMGN2P21;ITGB1;SOX11;METTL8
prerank,random198,-0.26586647011289083,-1.131850161795042,0.2547288776796974,0.9936928616425666,1.0,32/98,24.72%,RGPD2;ARHGAP27;GRK5;DNASE1L3;GNG8;GCSIR;CLEC2B;KCTD16;GJB6;MTND5P25;RNA5SP327;OR2L13;TLL2;C2CD5-AS1;ACTR1AP1;PFKFB3;AKAP7;GNA14-AS1;SPATA4;GAST;HMGB1P3;OR7H1P;OR6W1P;FKBP4P2;RNA5SP453;RPSAP73;HSPE1P24;CNN3P1;SUPT20HL2;CNTNAP3P1;YWHAEP7;RNU6-1104P
prerank,random514,-0.2624865774280715,-1.1316370386379744,0.26144578313253014,0.990168414813614,1.0,31/98,27.48%,FTH1P19;BTBD9-AS1;CD163L1;DYRK3;RASGRP2;ZNF676;ERG;GNG11;ILRUN-AS1;ZNF365;NCKIPSD;LINC00672;RNA5SP139;LINC00702;USP30-AS1;OPN5;RTL4;SLC22A16;MIR6750;HILPDA;LINC01981;IQCF2;TRBV5-7;SDHDP5;CYCSP51;IFNA8;IGLV2-18;RABEPKP1;CFAP43;AVPI1;LIMD1
prerank,random148,-0.26374548626740935,-1.1312216545265534,0.24477244772447723,0.987751477894288,1.0,35/98,27.21%,DOCK6;ATP1B4;SLC25A45;NLRP1;UACA;ARGFX;SCARF1;MIR4458HG;RPSAP70;SLC28A2-AS1;CD300E;LINC01489;FAM225B;DNAAF3-AS1;ADAM30;LINC02541;SLC30A3;ZNF385B;LINC02283;LY6G6F-LY6G6D;ALDOA;H2AL3;KCNIP3;SCRT2;SUN5;RPL7AP58;RPL37P15;NF1P1;TMX4;KIF25;FAM133CP;DRD3;DISC1;THAP11;RNU4-80P
prerank,random851,-0.26407861597185756,-1.1310739829474143,0.24787363304981774,0.9838524539639854,1.0,31/98,24.65%,LINC02940;HP;SERINC1;IL12A;GPM6A;A2M;IL6R-AS1;XRRA1;SLC35G5;LINC02333;ANKRD30BL;NNAT;C8G;DHX35-DT;GGT2P;RNY4P19;MS4A14;LINC01985;TPI1;MAD2L1-DT;KCNK4-TEX40;LGALS13;IGHV4-31;ZFY;UBE2V1P7;MIR921;SLC7A13;OR56A7P;LINC02096;IFNA1;RNU6-719P
prerank,random253,-0.262732714288713,-1.1296887724224354,0.23975155279503105,0.9868434516312362,1.0,17/98,11.79%,SNTB1;CYTIP;CD3E;ACAT1;VIPR1-AS1;VDAC1P5;ADH1B;ACOX2;KLK3;ANKRD13B;FLJ38576;PKIG;PGC;ATP5MC1P4;ARHGAP26-AS1;CRELD1;CLDND2
prerank,random578,0.21868210870385502,1.1270109118519978,0.21153846153846154,0.8393553311346924,1.0,32/98,21.25%,BEND6;MMP26;METTL24;PDE2A-AS1;P3H2;OR5H5P;NPM3;MAN1A2;LINC00665;PLXDC2;FAR2P1;PYGO2;LINC02338;GNAS;C1orf198;KRT8P41;WASL;PPP4R2;STRADA;ASH1L-IT1;KDM4E;UBE2K;NEO1;COX6CP10;PTOV1-AS1;TRIML1;MAN2A1-DT;GXYLT1;ZNF444P1;TVP23B;CTNND1;GBA1
prerank,random313,-0.2614923313241214,-1.1264634815922678,0.26433915211970077,0.9995887841178737,1.0,37/98,29.60%,PPP1R3E;HTR3B;LINC00390;FOXS1;P2RX7;RNU6-48P;CNGA4;RPL17P50;MTND1P23;MT-TM;HYDIN2;LINC00851;SMIM45;PGAM1P12;RPS15AP6;ANKRA2;CICP23;PDX1;YWHABP1;FAM83C-AS1;CLCA4;DNAJC18;TCEAL4;MIR487B;LINC01192;DNAJB6P4;FAM74A7;TRAV4;RN7SL22P;OR7E102P;LINC02538;DUXAP1;PABPN1P2;SLC27A4;SLC2A1;RHPN1;CST9L
prerank,random50,0.2170771873157168,1.1246812381754936,0.22115384615384615,0.8348627360078099,1.0,25/98,18.59%,ZAR1;SLC30A2;LINC02601;MIR219A1;LINC02643;OCSTAMP;LINC02831;OR2J2;NKAIN3;PFN1;CCDC54-AS1;MMAB;DNAAF8;SAR1AP2;LINC02862;CSN1S1;MSH5;TNFRSF9;CCDC102A;TIGD4;LINC01091;SLC25A22;RN7SL388P;CACFD1;RUFY1-AS1
prerank,random587,-0.26257456646208743,-1.123820440615622,0.263681592039801,1.0,1.0,34/98,27.90%,HPSE2;URB1-AS1;LINC01293;TTC12-DT;FUCA1;ZNF528;LINC02022;ANKFN1;HNRNPCP7;CALCRL;ANKRD33BP10;C1orf68;OR7E24;GMPR;LPAR1;PTPRVP;ASPHD1;CCL5;OSMR;FAM215B;GRIN1;F11-AS1;LINC00402;RPL7AP58;PUDPP1;MIR10B;MIR328;BNIP3P29;LINC01332;UROC1;ZSWIM5P3;RPS8P4;ZNF767P;KBTBD13
prerank,random565,-0.2609178675672374,-1.1236801258457068,0.2785276073619632,1.0,1.0,29/98,22.09%,TMEM86A;RN7SL850P;CCDC115;NFASC;STN1;ARHGAP4;CROCCP5;ABCC9;IFFO1;SLC9A4;MYO1F;RPL18P13;ZNF727;STRIT1;PTGIR;MT-ND5;GPAT2P1;SRD5A1P1;RNU6-435P;THA1P;BEGAIN;TBXAS1;TMEM132D;FAM181A;EEF1GP3;RGPD4;MIR652;MIR99A;RN7SL478P
prerank,random800,-0.25844305939442597,-1.1236499672300004,0.2596273291925466,1.0,1.0,30/98,24.33%,MISP3;CRIP1;DNAH11;MESP1;MIR4253;COQ8A;ZNF209P;RPL7AP41;FCRL6;KIAA1755;KRT16P4;TCEAL6;LINC02098;MSANTD3-TMEFF1;MTCO3P13;NBPF6;MIR4530;TLE1P1;BET1-AS1;SLC24A3-AS1;HLA-DPB2;TRAV6;FAM240C;MIR4476;RPL6P16;YWHAZP7;SNORD114-18;RNU6-1116P;EEF1G;MIR4466
prerank,random708,-0.25690428474443444,-1.1221856124933327,0.25400739827373614,1.0,1.0,31/98,22.59%,HSD17B6;PPM1M;GZMB;MCTP1;CLEC14A;PALMD;NQO2;LINC03008;WASHC3;EPIST;RPL7AP71;RAP1GAP;LINC01310;OR5AH1P;FGF7P8;RPSAP41;OR2A20P;LINC00917;DUXA;TDRD5;NYAP2;PPP1R1A;LINC00964;AFF4-DT;NDUFS6P1;LONRF2P1;RNU1-6P;MIR5688;RNA5SP218;MTND5P3;LINC00477
prerank,random82,-0.2580611177795531,-1.1214404305431382,0.2663316582914573,1.0,1.0,39/98,31.16%,C1R;IRAG1;RHEX;MIR6859-4;SLFN11;LRRC51;NALF1;BMS1P13;FABP5P15;DDX43;LINC02448;NECAB1;SORBS1;BAIAP3;RPS28P7;ATP2B2;PLA2G10;CDH22;PDX1;CCL3L1;RNU6-764P;LINC02045;RNU7-90P;SNORD114-25;LINC02380;TRBV29-1;OR4K2;TBATA;MIR4504;ATP5F1BP1;DICER1-AS1;CR1L;PRKX;NFE2L1;LHFPL7;ARHGEF26-AS1;BTG1P1;PIGUP1;RNU6-610P
prerank,random15,-0.2611615811902201,-1.1214371703364938,0.2770780856423174,0.9990323347647898,1.0,37/98,32.14%,CDC37L1-DT;IL2RG;H2BW1;CYTH1;VIPR1-AS1;OSMR-DT;ZNF587P1;CKMT2;ARHGAP15;ZNF812P;MAPK11;PROS2P;LINC00853;CTDSPL2P1;SHC4;PKD1L1-AS1;ZNF385B;C8orf74;TEX14;SLC6A7;LINC02485;MT-TY;MIR4425;ELAVL4-AS1;RNU2-53P;MRGPRX11P;RNU6-409P;LINC00706;PAX1;ABLIM1;LINC00906;MTND3P25;DENND6A-AS1;DYNC2LI1;RNU7-18P;ATL1;OTOP3
prerank,random517,0.2123394422216493,1.1205283250824865,0.22340425531914893,0.8421668599051731,1.0,17/98,8.96%,LINC00562;BANK1;NENFP2;RIBC2;CLDN8;RNU6ATAC9P;RBM22P5;NXPH2;MKRN7P;NSDHL;ARF1P2;LNC-LBCS;CAMSAP3;DHCR7;SLX4;SLC44A3-AS1;PPP1R26
prerank,random366,0.21815536499512836,1.1203802407140888,0.20297029702970298,0.8256402616154883,1.0,27/98,16.19%,OR5E1P;FUT1;DOK4;PAK6-AS1;PKD2;TEX48;THAP5P1;KLF8;SULF1;LINC02882;DSC3;C3orf20;KLRC3;FARP2;ISOC1;BNIP3P11;ERVK9-11;NT5C1B;PRB3;H3P6;RPL13P4;PTPN20;MAGED1;HMGB1P8;CCDC62;UCN2;FBXW10
prerank,random545,-0.25815594335089326,-1.1196951747167219,0.26422250316055623,1.0,1.0,40/98,32.89%,HCG21;VASH1-DT;CFAP58-DT;TLE1;NXNL1;CARD8-AS1;CATSPERZ;FMO5;PYDC1;RPL22P7;OR1X1P;DYRK4;CFP;LINC01152;LINC01411;MIR4480;FAM193B;PLAC8L1;SUGT1P4-STRA6LP;MOS;GAPDHP1;PRMT8;SEC14L3;SCRT2;CASTOR2;RNU6-120P;LIMD1;IFNB1;NDUFB7;PPIAP32;IL23A;HIKESHIP1;PRAMEF28P;MIR4666A;LINC01929;TUFMP1;ALDH6A1;AZI2;LMBR1L;OR2A42
prerank,random648,-0.2594528494369267,-1.1195362525488104,0.2534332084893883,0.9994528785168737,1.0,20/98,11.01%,TBC1D30;FOLR3;BRS3;LINC00115;HMGB1P44;OTULINL;ECRG4;ODF3L2;C1QTNF2;PRORSD1P;CLEC3B;TP53INP2;SOX18;HID1-AS1;ZBP1;FMO5;ZDHHC19;TTC30A;ADGRF5P2;RPS27AP15
prerank,random748,-0.25980974811158686,-1.1184151307904526,0.2670807453416149,1.0,1.0,32/98,27.72%,RGPD2;MAN1B1-DT;LINC01099;LCE1B;C17orf67;LINC01562;RNU4-6P;ATP10A;CD209;DBX2;HSPB6;SLC9A2;PIP5K1P2;LINC01637;GRPEL1;FAM215B;NAA10;RNU6-764P;DEFB130D;IGHJ3P;RNU7-167P;IGKV2-19;MIR654;LINC01919;CELA1;MIR6855;HYKK;LINC02012;NT5CP2;C2orf50;MYH8;ZMPSTE24-DT
prerank,random49,-0.2554151759005396,-1.1181198551306186,0.26869455006337134,0.997868679715797,1.0,16/98,10.93%,KIZ;NHLRC4;CDIPTOSP;LINC01135;TLR2;FAM136BP;HLA-E;MEF2C;SIGLEC22P;ZNF248;NSRP1P1;IL10RB;ITGA7;CRACDL;E2F6P2;HSPE1P18
prerank,random213,0.2145086265672494,1.1179849501302752,0.23958333333333334,0.8228568917698827,1.0,20/98,14.30%,SNORD116-13;SPIN4;MLANA;WNT5A;PEDS1-UBE2V1;TMCO3;SLC12A8;MND1;HOXB3;ARL4AP2;ARHGAP35;RAB22A;MRPL4;RNU6-923P;RN7SL273P;RNU6-1245P;LRRC63;SENP3;FASTKD5;MIR1180
prerank,random63,-0.2597450960970441,-1.1176255181450367,0.27195121951219514,0.9959630507765129,1.0,35/98,24.50%,PPIAP71;CHCHD2P6;CAT;PRORSD1P;GSDMD;FASLG;GLYATL2;CBLL1-AS1;ARHGEF25;ZIC3;AMER3;SYT15;LINC01856;SLC39A12;LINC01374;LINC02828;COL24A1;GRM7;PPP1R13B-DT;IGLV3-21;LCN12;TRBV2;IQCF3;SPNS2-AS1;DDX59-AS1;GAPDHP76;RNU6-511P;DDX6P1;SNORD3C;RFKP1;MTRES1P1;OR5AO1P;RNU6ATAC10P;PRAMEF27;MTND1P2
prerank,random22,-0.2580154556815292,-1.1174031840794563,0.28068043742405835,0.9928143323525531,1.0,29/98,20.99%,PTGES3P1;FAM178B;MTND2P9;PFKFB4;MRPL35P2;OSTM1-AS1;GSC;RFLNB;MT-ND1;OR51E1;MUC20-OT1;IL13RA2;LINC02153;MAPK6P4;RPH3A;SEC16B;ZNF863P;MT-TF;TTC39B;CPNE5;CSH2;RIMS4;PAFAH1B2P2;SFXN3;DDX59-AS1;VWC2L;MIR3199-1;TERT;RPS29P4
prerank,random837,-0.26174471222462437,-1.1166017668034094,0.2572145545796738,0.992655991755738,1.0,25/98,17.98%,MAB21L1;LINC00664;ACKR4;MAPT-IT1;ACSL5;HINT2;PPBP;TBXA2R;INSM2;PTGES2-AS1;BEST1;GAPDHP67;MT-ND2;MT-ND4;LINC01152;C19orf38;KCNQ5-AS1;IGFBP7-AS1;HPCAL1;ANKRD24;GAPDHP66;LY6H;CZIB;RPL23AP82;SCP2
prerank,random962,-0.25871623479234834,-1.1165895588138477,0.250936329588015,0.9882831093564481,1.0,24/98,17.91%,ALOXE3P1;CSMD2-AS1;URGCP-MRPS24;FRG1JP;TTYH2;FAM136BP;ASS1P9;TTC41P;CD74;ANKRD44-IT1;RSAD1;TNFRSF10A-DT;SNRK;LINC01143;DEFA8P;SNORD38C;MIR1183;MIR6757;CYP2R1;RNA5SP213;CHRNA4;GABRD;CAVIN3;C9orf24
prerank,random680,-0.2601906746853216,-1.1141264727462024,0.28292682926829266,0.9968190691530111,1.0,32/98,24.25%,CLDN14-AS1;NBEAP2;NSA2P2;SP5;SCIRT;KCNB1;MMP28;PCDHGA12;PGM5P4;PLA2R1;RPL23P4;RPL18AP8;FAM210A;RPS3AP46;LINC02436;RAB5C-AS1;FAM172A;RN7SL405P;RPS11P7;PPAN-P2RY11;LINC01551;TAS1R1;RPL37P11;LINC00315;PP7080;IQCJ;DEFA6;LINC01626;MIR548XHG;RNU4-58P;MIR6786;RPL23AP19
prerank,random686,-0.2580894328928843,-1.1136977576957447,0.26032540675844806,0.9945758983714188,1.0,29/98,24.27%,MICOS13;C12orf57;CRY2;GZMH;GPAT2;RNU4-6P;IGHV3-30;ADRA2C;RPL7P33;CMC4;HTR1A;FAM172A;LINC02930;SUGT1P4-STRA6LP;ACY3;LINC01564;CABIN1;LINC02773;KLHDC7B;PITX3;CNNM3-DT;NOS2P3;RPL10P11;CLDN25;EHHADH-AS1;RNA5SP262;RORA-AS2;LINC01570;CDH18-AS1
prerank,random243,-0.25735238151831535,-1.1120665034708468,0.2736318407960199,0.9986618148479379,1.0,34/98,29.24%,ADARB2;AATK;OR2A14;ADH1B;PCDHGA5;SLC27A1;SOX1-OT;CGNL1;DNAH2;C10orf105;VPS37D;PKD1L1-AS1;LINC02930;RNU6-529P;TOB1-AS1;LAT2;SLC30A8;CACNB1;DDX59-AS1;LINC00926;LINC02485;C2;RNA5SP453;KRTAP10-13P;OR10Q2P;RNU6-820P;OR2A25;KLHDC2;RPL10L;LGALS8-AS1;SATL1;YWHAQP5;GOLGA2P8;SIAH2
prerank,random231,0.2163720288181153,1.1114768362911767,0.2087378640776699,0.8429235658994206,1.0,21/98,14.05%,ZDHHC11;NTF4;MIR205HG;HNRNPRP1;LINC02497;SNORD116-26;MKRN8P;C20orf144;KIF3C;SNRPEP4;MIR222;CDK6;GPRACR;JUP;RAB15;KRTAP13-4;MAPK9;GPR143;F11R;NHP2;LINC01892
prerank,random691,-0.2614063295560417,-1.1109325747707257,0.2869352869352869,1.0,1.0,24/98,19.26%,CTXN3;PSME2P5;NSA2P2;CROCCP5;EMX2;NFIA;HLA-H;MARCHF8;C5orf64;SLC28A2-AS1;LRRK2-DT;KARS1P3;KCNN3;CCR2;ANKRD30BL;HBA2;RPL13P12;PRG4;PCP2;DYNLT2;MKLN1-AS;MIR148A;MIR548AA2;LINC01220
prerank,random240,0.21896789721672177,1.1095753125098389,0.22115384615384615,0.8381059790502555,1.0,25/98,15.94%,LINC02977;CCNJP1;LINC00524;KRT39;LINC01914;SEMA3C;LINC00431;COL3A1;XRCC5;KIFC1;TRIM14;BNIP3P20;CYB5R2;PAIP1;PPP2R5C;SNRPCP5;PGAM4P1;PDCD6;LINC01082;PLEKHA3;PGAM1P6;RNU7-47P;C6orf52;GTF2H2;SNRPG
prerank,random295,-0.2561416968414481,-1.1095068101342755,0.28780487804878047,1.0,1.0,24/98,18.50%,EPHA3;FBXL8;AANAT;LINC02011;LDB2;KLK3;MIR8064;D21S2088E;MTCO1P2;MIRLET7BHG;RNU1-38P;IGHV3-74;LINC02391;RN7SKP125;RPL21P90;ITIH4;LINC01289;ZNF602P;CFAP100;CORT;TMEM86B;ZNF565;KCNT1;ADGRB3-DT
prerank,random727,-0.25669864523785524,-1.1094661716624619,0.2846625766871166,0.9994994919893115,1.0,23/98,19.01%,RPL12P32;TNFAIP8L3;RAB3IL1;VEGFB;NDUFA3P4;ARSLP1;FCHSD2;ACE;ANKRD60;SCN3A;ZSCAN1;WSB1;RNU6-263P;TRAV12-2;LINC02098;ECMXP;BHLHA9;IDO1;NDUFB8;LINC00881;SLC22A9;TDRD5;PPP1R1A
prerank,random274,-0.2562346317465268,-1.109198016717294,0.2830655129789864,0.9965106105056164,1.0,29/98,26.86%,LINC02168;TMEM229B;RNA5SP508;GANC;MGP;ZNF587P1;CIB3;F11;GBP1P1;ART1;PIN1P1;ZSWIM5;PCNPP5;ACVR1C;FSTL5;INSIG2;MIR29B2CHG;RNU7-123P;BBOX1;MTATP8P2;PPIAP30;FTLP17;EEF1B2P4;GTSF1L;LELP1;MIMT1;SNORA70B;THAP7;WDR93
prerank,random223,-0.2563116552737504,-1.1082302159742028,0.2563131313131313,0.9970564638946972,1.0,23/98,17.25%,LRRC70;LINC00596;ALDOC;CD8B;SCGN;A2ML1-AS2;EPDR1;BNIP3;RNU7-181P;ZNF587P1;OVAAL;ABCA6;TF;FAM193B-DT;LINC02185;TMEM121;ZNF426-DT;HMGA1P7;EEF1A2;GRK1;DAPK2;ITPKA;CABIN1
prerank,random199,0.21855367502597794,1.1082199946092737,0.21354166666666666,0.8299894318016018,1.0,20/98,13.77%,SCUBE3;NUTM2B;SNTB2;ANAPC1P4;FUCA2;ECT2L;PCDH11X;PFN1P3;HMGN2P28;PTPRQ;MPST;SMARCB1;GPC4;LINC02463;SLC6A17-AS1;HSPA9P1;ANXA3;CYP1A2;MIR597;GHRLOS
prerank,random573,-0.26153129277990117,-1.1081311737104795,0.29875,0.9932584226528055,1.0,31/98,25.83%,RUNX3;TOLLIP-DT;LINC01877;CRIP1;EMX2OS;HLA-DPA1;LDHAP7;MBLAC1;LINC01840;ASPA;RNASET2;B3GAT2;ZNF160;MTND4LP13;MIR548AY;RN7SL547P;LINC02223;PAQR9-AS1;MS4A1;KAZALD1;LINC01340;OR6R2P;APBB1IP;SULT1A3;LINC03020;NT5DC1P1;RPL13AP19;NBPF22P;LINC01053;TPTE;LINC02851
prerank,random531,-0.2576766216899986,-1.108050685828668,0.29077117572692796,0.9893935672699044,1.0,25/98,18.94%,MKX;ZNF439;HLA-DRB6;LINC00554;ATOH7;TTC21A;TERF1P2;ACAN;RNF157;SLC22A6;LINC00517;LINC02753;RPS23P10;ANKRD66;TRPC6P1;ARPP19P1;CYBB;HPCA;SLX1A;FKBP9;FAM163B;APBA2;TMEM88;LINC02687;ZBTB14
prerank,random827,-0.25766108948453076,-1.1079178118392072,0.29238329238329236,0.985802291252497,1.0,34/98,28.39%,FMN2;DEFB131E;POLR2F;FAM166A;VPS26AP1;ENG;ODF1;NKX2-2;ANGPTL1;GFRA2;WARS1P1;RNU6-1205P;PTCSC2;NEIL2;TP73-AS3;NT5M;GCKR;CNR2;SLC5A5;TRBV5-7;WT1-AS;LINC01667;SRY;IGKV1D-8;CYCSP41;GSC2;SNORA71;MTND6P19;RNU7-14P;RNU6-554P;LINC01625;IQCF4P;ZNF419;GCNA
prerank,random4,-0.2585115729142237,-1.1069948655601356,0.28553770086526575,0.9863543087334471,1.0,38/98,31.03%,ADARB2;ZNF835;CYTH1;CKLF;INMT;PDK3;LINC00839;MT1E;GIMAP2;C3orf86P;TERLR1;RPL22P7;PABPC1P11;CFHR1;RNA5SP154;ZNF863P;KLHL6;GAPDHP38;APOC2;MPP2;ADGRE4P;PLPPR5-AS1;CFAP276;ZNF705D;GCNT1P2;MTATP8P1;HEATR6-DT;SERPINA2;NPM1P3;DLL1;HEXD;PLGLB1;WDR5-DT;TRIB3;GLRX5P1;SLC35E3;FMC1-LUC7L2;CES5A
prerank,random280,-0.2601714348936233,-1.1064223696711784,0.3104738154613466,0.9853461430013493,1.0,19/98,15.50%,EIF4EBP3;ZNF404;CD46P1;HCG21;SEPTIN4;ZNF135;PLPPR2;RNU6-621P;MT2A;CCDC188;LINC02623;RNU6-799P;TRGV10;ST13P21;PDCD4;CHST1;TFEC;SUGT1P4-STRA6LP;CARD19
prerank,random32,-0.25782861954277,-1.1054897427741655,0.29433497536945813,0.9856280785207379,1.0,24/98,18.84%,FFAR2;MED15P5;CD320;SIGLEC22P;SLFN14;C5orf64;PPIAL4F;MYO7B;HTR2C;C1QTNF4;BCRP5;C11orf86;IL17D;RNU6-1035P;LINC01923;ZNF709;KIRREL3;ERN2;ACY3;COPS7A;ZNF385D;WIPF1;STX18-IT1;CTC1
prerank,random563,0.21336489451618557,1.1034603812049728,0.20218579234972678,0.8411889877944152,1.0,39/98,26.59%,KRT8P17;CDRT15;CENPI;OR1M1;STAU2-AS1;KRT8P25;RPS3AP19;RC3H1;ZNF840P;POLA1;RAB15;BRD7;JAKMIP2;RN7SKP29;ZNF385C;SNORD67;TTLL7-IT1;GOPC;MAP2K4;SEPTIN9-DT;RNU6-331P;PERM1;MALAT1;HNRNPR;RAD18;AWAT2;KCNQ1OT1;PLCD4;SLC25A39P1;RN7SL418P;GUSBP9;MYO9B;SELENON;SIRPAP1;VPS37C;LARP6;RPSAP60;SRD5A3P1;LINC00378
prerank,random195,-0.25733718467851274,-1.1013632015013168,0.294973544973545,1.0,1.0,37/98,32.17%,F10-AS1;CHMP4A;COPZ2;FCGR2B;FASLG;RAPGEF4;TRBV6-5;C13orf42;CILP;ST6GAL1;CEP68;PNLIPRP2;LINC01666;AMZ2P2;FOXD4L5;SPTA1;IGLV6-57;OTX2P1;PARP16;LINC01620;ADGRA1-AS1;KRTAP10-11;AURKAP2;MTND4P21;H2AZP5;TAB2-AS1;LINC02215;MTCO1P57;GSG1L2;ST8SIA3;MUSTN1;NCDN;FCMR;IGLV2-14;MTM1;RNU6-1;BATF3
prerank,random711,0.21447081956971376,1.101168231102826,0.3027027027027027,0.8386949414170413,1.0,16/98,8.20%,USP32P3;CRABP2;RBMS3-AS1;NUTF2;PPIA;BMPR1AP1;TRAF3;PDCL2;MND1;PLEKHG2;MIR149;SIX5;SEPTIN9;CACUL1;TMEM104;MUC2
prerank,random491,-0.25535705944766957,-1.1005305262612215,0.29093198992443325,1.0,1.0,39/98,33.99%,LINC01108;MAPT-IT1;DPEP2;TNFRSF14-AS1;RGS18;ACSBG1;AK5;LINC02245;NLRC3;RORB;PGR;SLC2A13P1;DDN-AS1;LGI4;ZBTB20;ANKRD12;LINC01778;LINC00315;HMGB3P5;LAMP5;RPL5P19;DUXAP11;RNU6-1162P;OPN1LW;RNU1-11P;MTND4P26;ZNF224;CSGALNACT2;WDR91;SNORD62;PCDHB11;TPI1P4;RPS15AP18;TBC1D23;H2AZ1-DT;PRSS23-AS1;ERICH6-AS1;GOLPH3L;ZNF572
prerank,random364,-0.2572774605329965,-1.0994440129937457,0.3018181818181818,1.0,1.0,27/98,20.39%,GPNMB;KANK3;MYL6P3;SELENOM;FKBP5;MFNG;DNAH1;HCK;NKX2-2;IL20RA;ITGA6;MOAP1;HAUS5-DT;LINC01874;PCNAP1;ENOX1-AS1;C9orf50;FAM83A-AS1;SSTR5-AS1;HSDL1;ATP6V0E1P3;GALR3;PHF5FP;TLR10;MIR3677HG;USP2-AS1;LINC01616
prerank,random555,-0.2555808263406382,-1.0991822177715171,0.2890818858560794,1.0,1.0,27/98,22.14%,MAN1C1;CACNA1I;RSL24D1P11;DNAJA4;NACAD;H3P39;LINC03018;LHPP;ZSCAN1;TMEM121;SERPINB9P1;RIPOR3;RN7SL556P;RNY3P14;TRBV7-3;IGHV3-15;DGKQ;CST3;SPTA1;IGLV3-10;SEPSECS-AS1;RAB26;MAGI2-AS3;MIR6769B;RNA5SP19;IFITM8P;IGLCOR22-2
prerank,random353,-0.2590011592872519,-1.097880305816453,0.3014888337468983,1.0,1.0,29/98,28.44%,CCDC184;CT69;BTBD9-AS1;ACKR4;RTN1;CTSK;TNFRSF10A-DT;NPY;KLF2-DT;LINC01257;LINC03010;TEMN3-AS1;SLC39A12;MTCYBP16;HEY1;LINC02269;TMEM59L;RNU6-1136P;SEMA3F;RNU6-61P;CDRT15P11;RPL30P12;IGKV1OR22-1;MIR548AT;BAK1P1;LINC01023;AHRR;ANKAR;TREML3P
prerank,random818,0.21545623108337708,1.097687617350278,0.22926829268292684,0.8431588660480852,1.0,16/98,10.41%,LINC02067;TMPRSS2;LINC01804;AHDC1;MIR4714;VN1R107P;IKZF2;RPL22L1;TTC38;LINC01076;SHCBP1;HOXB5;ERVW-1;ELOVL2;DENND1B;ISL1-DT
