	Tscore	pval
AC004980.5	1.4368424162141995	0.16549537486178786
AC004982.1	0.02211494327910575	0.9826094300838499
AC004982.2	-0.3612433962055159	0.7230555379421175
AC004986.1		
AC004987.1	1.0000000000000002	0.32869468323646356
AC004987.2	-0.11434492716560661	0.9104917562581301
AC004987.3		
AC004987.4		
AC004988.1		
AC004990.1	1.4491376746189444	0.16206871193916228
AC004997.1	-0.07105195501403735	0.9440434794839644
AC005000.1	-0.10884598490634674	0.9152471165786366
AC005000.2		
AC005002.1	1.4491376746189442	0.1620687119391624
AC005002.2		
AC005005.1		
AC005005.2	1.0	0.32869468323646367
AC005005.3	-1.1971253723819688	0.25347921008266944
AC005005.4	-0.4965635331614208	0.6278714687618405
AC005006.1		
AC005008.1		
AC005008.2		
AC005009.1		
AC005011.1	1.0000000000000002	0.32869468323646356
AC005013.1		
AC005014.1	1.0000000000000002	0.32869468323646356
AC005014.2	0.47705444429511	0.6369272386502018
AC005014.3		
AC005014.4	1.0000000000000002	0.32869468323646356
AC005019.1	-1.2456821978060995	0.24433314386747926
AC005019.2		
AC005020.1	1.1807674515417947	0.2502464442005181
AC005020.2	-0.253497436996206	0.802865528437801
AC005021.1	1.0000000000000002	0.32869468323646356
AC005033.1		
AC005034.1		
AC005034.2		
AC005034.3		
AC005034.4	0.39429715890449124	0.6962113632460134
AC005034.5	-1.1463665783738444	0.2811703745119899
AC005034.6	-0.8800309404602639	0.387726497150813
AC005034.7	-0.7173439738779034	0.4880514647096762
AC005037.1	0.3501805408313745	0.7298550939410424
AC005037.2	-1.7555155545457406	0.09832408988755353
AC005040.1		
AC005040.2		
AC005041.1	-1.2243015483269375	0.25041185402183114
AC005041.2	1.0000000000000002	0.32869468323646356
AC005041.3	-0.08927648036504215	0.9299379315242253
AC005041.4	0.6438486156981934	0.5246728175481463
AC005041.5	1.2660336226843139	0.21838601307254094
AC005042.1	0.16341708809833635	0.8712916977545516
AC005042.2		
AC005042.3		
AC005045.1		
AC005045.2	1.0	0.32869468323646367
AC005046.1		
AC005046.2	1.4261811197697885	0.16442258252377706
AC005049.1		
AC005050.1	0.8202034117716372	0.4189355804281948
AC005050.2	0.5962974141845863	0.5558086722898169
AC005050.3	3.0547853818212447	0.005928820647710098
AC005052.1	0.02230120072720173	0.9824835489832939
AC005052.2	0.31596390972369187	0.7559775943311497
AC005062.1	0.47410580124802887	0.6390951543104513
AC005064.1	0.1630550772951621	0.8716063654388064
AC005064.2		
AC005064.3		
AC005066.1		
AC005070.1		
AC005070.2		
AC005070.3	-0.8227428372217113	0.421572232565833
AC005071.1	0.09008562203073048	0.9288707584994553
AC005071.2	0.48726393129683465	0.6298558262150337
AC005072.1	0.7285684334252559	0.4723179777293419
AC005076.1	1.8385364786447866	0.08017002505984189
AC005076.2	0.03441399801886733	0.9727830685433221
AC005076.3	-0.9348241992009703	0.37233101519741596
AC005077.1		
AC005077.2	1.2207876886032072	0.2356969189914645
AC005077.3		
AC005077.4	0.03196332106429392	0.9748256738797744
AC005081.1	1.5565020945386494	0.1304616068609785
AC005082.1	0.22342220008635036	0.8253555514700803
AC005082.2	-1.3407954812231353	0.21041347496713175
AC005083.1	1.823946292695883	0.07849069421117982
AC005084.1		
AC005086.1		
AC005086.2		
AC005086.3	1.0000000000000002	0.32869468323646356
AC005086.4		
AC005086.5		
AC005088.1		
AC005089.1		
AC005090.1		
AC005091.1	-1.18712277850583	0.26393861812772573
AC005094.1		
AC005096.1		
AC005099.1	-1.0476909145827373	0.3193439842291703
AC005100.1		
AC005100.2	-0.9216015752985598	0.3805119618299386
AC005102.1		
AC005104.1	-0.6496389883590359	0.5299803745664521
AC005104.2		
AC005104.3		
AC005105.1		
AC005144.1	-0.06726727939963127	0.9469446764811426
AC005153.1	1.0000000000000002	0.32869468323646356
AC005154.1		
AC005154.2	-0.9759246314878518	0.344356264923785
AC005154.3	-0.7589551421871237	0.46598410454727934
AC005154.4		
AC005154.5	-0.7058705528455963	0.4921872893819813
AC005156.1	1.701925886793526	0.10352892963639788
AC005160.1		
AC005162.1	1.0000000000000002	0.32869468323646356
AC005162.2	1.6953765587555039	0.10478184369009108
AC005165.1	-0.19853342611112534	0.8447191295533428
AC005165.2		
AC005165.3	-0.9999999999999998	0.34343639613791366
AC005176.1		
AC005176.2		
AC005178.1		
AC005180.1		
AC005180.2		
AC005181.1		
AC005183.1		
AC005185.1		
AC005189.1	1.0	0.32869468323646367
AC005191.1		
AC005197.1	1.0000000000000002	0.32869468323646356
AC005208.1	1.0	0.32869468323646367
AC005209.1		
AC005219.1		
AC005220.1	-0.8534259442403348	0.40668741273739506
AC005224.1	1.435765097079416	0.16579838783037215
AC005224.2	-0.5793955130372652	0.5667519543758015
AC005224.3	1.505836437282892	0.14293524367889626
AC005225.1		
AC005225.2	2.4776372073786064	0.021805098454058383
AC005225.3	-1.3440457122670764	0.20097236129538434
AC005225.4	-0.22385481918509678	0.8265829049356297
AC005229.1	1.4714678075884788	0.1558261591697393
AC005229.2	1.0000000000000002	0.32869468323646356
AC005229.3		
AC005229.4	-0.5015728238454541	0.6245949098730994
AC005229.5		
AC005230.1		
AC005232.1		
AC005234.1		
AC005234.2		
AC005237.1	0.7496958020560325	0.45934663562376976
AC005237.2	-1.0	0.34343639613791355
AC005244.1	-0.31693742260679686	0.7550351675383411
AC005244.2	-1.0	0.34343639613791355
AC005252.1		
AC005252.2		
AC005252.3		
AC005252.4		
AC005253.1	-1.510980456236577	0.157240401201948
AC005253.2	-0.9245360402575742	0.37394701353407
AC005255.1	0.16855227015740168	0.8678962293460915
AC005256.1		
AC005258.1	-0.19697661732384172	0.8456803866623175
AC005258.2	1.3679499730300342	0.1857887709669136
AC005261.1	-0.53052566839746	0.6021256371775308
AC005261.2	0.11117637940775583	0.9124036422078261
AC005261.3	-0.6162416470178057	0.5451876861044416
AC005261.4	-0.9999999999999998	0.34343639613791366
AC005261.5		
AC005261.6		
AC005262.1	-1.0	0.34343639613791355
AC005262.2	4.225087168645252	0.00030199348350342677
AC005264.1	1.7245077541470122	0.09836667672982469
AC005274.1		
AC005277.1	0.4460145166627609	0.6609595463312948
AC005277.2	1.393261092038472	0.17811427668937124
AC005280.1	1.5290832704015898	0.14010965781027204
AC005280.2	1.2679861781134323	0.21624250022990937
AC005280.3	1.011646012702429	0.31992764214652347
AC005281.1		
AC005288.1	0.4061575176824954	0.6875628773783022
AC005291.1	1.283377895839496	0.21334196067522962
AC005291.2		
AC005293.1		
AC005294.1		
AC005296.1		
AC005297.1		
AC005297.2		
AC005297.3		
AC005300.1	-0.8806955667454325	0.4008252541637555
AC005301.1		
AC005301.2		
AC005303.1		
AC005304.1	1.3439147555663669	0.19331690217441824
AC005304.2		
AC005304.3	1.0000000000000002	0.32869468323646356
AC005306.1	0.5066235914324595	0.6185579939217603
AC005307.1	-1.083919574028312	0.30528353345173886
AC005323.1		
AC005323.2		
AC005324.1		
AC005324.2		
AC005324.3	0.7127848989050856	0.4819465762807946
AC005324.4	-0.6238362603904013	0.5452874720781972
AC005324.5		
AC005324.6		
AC005326.1		
AC005329.1	-0.7634520611701137	0.4589511715742254
AC005329.2	1.5554275420956383	0.1347869576511153
AC005329.3	0.333942668499739	0.7412848309558941
AC005330.1	1.0838711012162094	0.29070973563486513
AC005332.1	0.8558314510640767	0.39969984088928034
AC005332.2	-1.5571741561872567	0.13745126536737068
AC005332.3	-1.0807920673189886	0.300181850917554
AC005332.4	-0.6439249682093786	0.5278018698442779
AC005332.5	-2.344244572397199	0.03543748177626137
AC005332.6	-1.0740139955780976	0.29998372916231764
AC005332.7	0.16245208952877743	0.8722140342492872
AC005336.1		
AC005336.2	1.367949973030034	0.18578877096691362
AC005336.3	1.2978029047090425	0.2084299582994237
AC005339.1	0.33849858488066153	0.7377449113884633
AC005341.1		
AC005342.1	1.0511895183136486	0.3051182660612831
AC005342.2	0.47117540695597976	0.6418620071610275
AC005343.1		
AC005343.4	-1.0898928020297036	0.3016009463287927
AC005344.1		
AC005345.1		
AC005351.1		
AC005355.1	1.0000000000000002	0.32869468323646356
AC005355.2	-0.2610192602031466	0.797911773086331
AC005357.1		
AC005357.2		
AC005358.1	1.0000000000000002	0.32869468323646356
AC005363.1	-1.547134672263497	0.14875999830865166
AC005363.2	0.8361519165785632	0.412719837992097
AC005377.1		
AC005379.1	-1.648771279129835	0.1325682178281252
AC005381.1	0.6801174065792348	0.5019231250775973
AC005383.1	1.0000000000000002	0.32869468323646356
AC005387.1	1.0203202730785912	0.31573615143994704
AC005387.2	-0.8806955667454325	0.4008252541637555
AC005389.1	1.0000000000000002	0.32869468323646356
AC005391.1	0.04741273246526618	0.9626447518023512
AC005392.1		
AC005392.2	1.4442508596472894	0.16020893667766495
AC005392.3	2.30772540805179	0.028092756589899
AC005393.1	-1.3781822443073868	0.19066113540428967
AC005394.1	0.3183896599493824	0.7526956675597996
AC005394.2	-1.48336592681885	0.1624668449456191
AC005400.1	-0.8049844718999243	0.4403089054904499
AC005410.1	-0.8348656583483699	0.42060815581226185
AC005410.2	1.8344721576335838	0.07862890804780658
AC005412.1	1.0000000000000002	0.32869468323646356
AC005414.1	1.0	0.32869468323646367
AC005476.1	0.2575354662638425	0.7988620980095525
AC005476.2	0.508768822841281	0.6157113868944504
AC005477.1		
AC005479.1	1.3976660227697402	0.1725676177568755
AC005479.2	2.5370714819178186	0.016693027441908852
AC005480.1	2.109663194021168	0.043370625604140144
AC005480.2	1.0000000000000002	0.32869468323646356
AC005481.1	-0.22389351171734953	0.8262081656175151
AC005482.1		
AC005486.1	-1.0	0.34343639613791355
AC005487.1	-0.006574903530729131	0.9948450574338901
AC005495.1	-0.5569768996511488	0.5898397346487989
AC005495.2		
AC005498.1		
AC005498.2	1.0000000000000002	0.32869468323646356
AC005498.3	0.49773302634743805	0.6247589724573095
AC005514.1	1.8811658268663238	0.07388757759953332
AC005515.1	0.6877016029029601	0.5003549364469608
AC005515.2	0.05230771392448482	0.9586400211111269
AC005518.1		
AC005518.2		
AC005519.1	-0.8944324414289737	0.39145018811654597
AC005520.1		
AC005520.2		
AC005520.3	0.4450225452267682	0.661260069388109
AC005520.4	2.072345355078126	0.04695294492044879
AC005520.5	-1.0395764989198613	0.3158654835755862
AC005520.6		
AC005520.7	1.490342318661748	0.14832915960905338
AC005521.1	-1.7675713890408415	0.10319328295578173
AC005522.1		
AC005523.1	2.0456999718287006	0.05012560989612849
AC005523.2	1.6441816252029955	0.1116703589480357
AC005524.1		
AC005529.1	-0.8712609346767105	0.398277303803262
AC005531.1	2.160246899469287	0.0424631889116036
AC005532.1	2.415975364620903	0.024015474337082968
AC005532.2	-1.7782566939866329	0.09389285657989128
AC005534.1	-0.2516630174155536	0.8050538567013416
AC005534.2	1.0000000000000002	0.32869468323646356
AC005537.1		
AC005537.2	1.746023990085629	0.09542113073559196
AC005538.1		
AC005538.2		
AC005538.3		
AC005539.1	1.4331406824066024	0.16653841923306337
AC005540.1	0.9786332313236544	0.3361391343295924
AC005544.1	0.5713119504994666	0.5720885989734816
AC005544.2	1.0	0.32869468323646367
AC005546.1	-0.009683562599584817	0.9923825832841754
AC005548.1		
AC005549.1		
AC005550.1		
AC005550.2		
AC005551.1		
AC005552.1	1.0000000000000002	0.32869468323646356
AC005559.1		
AC005562.1	-0.4361453219598149	0.669400238388403
AC005562.2	-1.5	0.16785065605707486
AC005578.1	0.46712718747218784	0.6451475208576669
AC005580.1	0.6031978615528363	0.5512959148459877
AC005586.1	-1.7455379838159266	0.10680731046117777
AC005586.2	-1.9062735646300915	0.08170189571522776
AC005587.1	-0.9999999999999998	0.34343639613791366
AC005588.1		
AC005592.1		
AC005592.2		
AC005593.1	-0.0532904262701397	0.9579793346837531
AC005594.1	-1.2811126389822853	0.22996334493204962
AC005597.1		
AC005599.1	1.0000000000000002	0.32869468323646356
AC005606.1	-1.1620168097870713	0.26403268989680145
AC005606.2	0.27008548887605266	0.7891328671968667
AC005609.1		
AC005609.2		
AC005609.3		
AC005609.4		
AC005609.5		
AC005614.1	1.0000000000000002	0.32869468323646356
AC005614.2		
AC005616.1		
AC005618.1	1.9054977697480728	0.06633899359237343
AC005618.2	-1.3727509967146134	0.2030631147883314
AC005618.3		
AC005618.4	-0.4029346132942698	0.694956229921353
AC005619.1		
AC005622.1	2.347457762526328	0.025731207167148405
AC005625.1	-0.5252665512410502	0.6103735550209224
AC005631.1		
AC005632.1		
AC005632.2	1.9801923708887836	0.060934820976784126
AC005632.3	2.5665971125920293	0.016333484131571287
AC005632.4		
AC005632.5	1.0000000000000002	0.32869468323646356
AC005632.6	0.6783681554327495	0.5032611068018371
AC005670.1	-0.14166604266285301	0.8885169292457612
AC005670.2		
AC005670.3	-1.323007982239482	0.20937264451493875
AC005674.1		
AC005674.2	-0.9707081802706112	0.34378715909201263
AC005682.1	1.46204694812343	0.15593967927248997
AC005682.2	1.0000000000000002	0.32869468323646356
AC005691.1		
AC005692.1		
AC005692.2		
AC005692.3		
AC005695.1	1.0000000000000002	0.32869468323646356
AC005695.2		
AC005695.3	1.797815661607011	0.08259942772261591
AC005696.1	-0.31935258379699205	0.7550704534656333
AC005696.2	1.106099218205415	0.27813276151258326
AC005696.3	1.1941509394755883	0.24479220514917527
AC005696.4	-2.358290969644529	0.04187454269826648
AC005697.1		
AC005697.2	-0.9731572309754577	0.3509717484024828
AC005697.3		
AC005699.1	0.35651029438337756	0.7239765577036819
AC005702.1	1.4491376746189444	0.16206871193916228
AC005702.2	-0.07700992208415064	0.9395479307896637
AC005702.3		
AC005702.4		
AC005702.5		
AC005703.1		
AC005703.2		
AC005703.3		
AC005703.4	1.0000000000000002	0.32869468323646356
AC005703.5		
AC005703.6	1.0000000000000002	0.32869468323646356
AC005703.7		
AC005722.1		
AC005722.2		
AC005722.3	1.3298869837946456	0.19782043580498654
AC005722.4		
AC005725.1		
AC005726.1	0.5227829662488803	0.605114852154423
AC005726.2	0.031468999497341256	0.9752914892475013
AC005726.3	0.4955846880724105	0.6254628528917467
AC005726.4	0.3978958949812616	0.6958817930333996
AC005730.1	-1.0	0.34343639613791355
AC005730.2	1.138877944481229	0.26425161035258915
AC005730.3	1.1613165159421452	0.2553456992066707
AC005736.1		
AC005740.1		
AC005740.2		
AC005740.3	-0.9216015752985598	0.3805119618299386
AC005740.4	-1.688714835286342	0.11380043037694082
AC005740.5	1.2525264445687738	0.22336220597455897
AC005741.1		
AC005746.1	-0.2764544337662054	0.7858325183464853
AC005746.2	1.0000000000000002	0.32869468323646356
AC005746.3		
AC005747.1	2.4975196898498546	0.019288753672525718
AC005753.1	1.0000000000000002	0.32869468323646356
AC005753.2	1.0000000000000002	0.32869468323646356
AC005753.3		
AC005757.1		
AC005758.1		
AC005759.1	-0.34754904184090624	0.7330376626595787
AC005771.1		
AC005772.1		
AC005772.2		
AC005774.1		
AC005774.2		
AC005775.1	-2.127305002787151	0.05093661250492338
AC005776.1	1.3503228598773511	0.19288119043648344
AC005776.2	-1.1755267845685715	0.26501363247042586
AC005777.1	-1.0	0.34343639613791355
AC005785.1	1.0000000000000002	0.32869468323646356
AC005785.2	-0.5483660841720257	0.5915112570076952
AC005786.1	1.0000000000000002	0.32869468323646356
AC005786.2		
AC005786.3	-0.19904066869915857	0.8445821897092147
AC005786.4	-1.0	0.34343639613791355
AC005787.1		
AC005789.1	0.227747046427433	0.8218486370736203
AC005790.1		
AC005796.1	-0.04147589613440372	0.9672928899509036
AC005798.1	-0.878023099533945	0.3982020991918013
AC005803.1	-0.5772577228607165	0.5759612050872169
AC005808.1	1.0	0.32869468323646367
AC005821.1	-1.1815952237083664	0.26672666237491854
AC005821.2		
AC005822.1	0.23545325987362772	0.815616578708726
AC005823.1		
AC005823.2		
AC005828.1		
AC005828.2		
AC005828.3		
AC005828.4	-0.25346489132062255	0.8039312053817365
AC005828.5		
AC005828.6	2.036028053731291	0.05455673671057464
AC005828.7		
AC005829.1	0.14713342468496732	0.8845969181062447
AC005829.2	1.634226741604891	0.1134850034993433
AC005831.1	-0.2598469804957688	0.7975508704846898
AC005832.1		
AC005832.2		
AC005832.3	1.0000000000000002	0.32869468323646356
AC005832.4		
AC005833.1	2.9100028991267255	0.007479931241463586
AC005833.2	-0.9423634892475237	0.3645144177268246
AC005837.1	-0.13086358845602244	0.897763294536207
AC005837.2	-1.0	0.34343639613791355
AC005837.3	2.4427102657882336	0.02174380957575666
AC005837.4		
AC005838.1	1.4491376746189444	0.16206871193916228
AC005838.2	1.0000000000000002	0.32869468323646356
AC005838.3	2.447539356501481	0.022271302806179893
AC005839.1	0.2804767378571363	0.781824150519611
AC005840.1	1.0812944599920185	0.2882004307374778
AC005840.2	2.1759918135682343	0.03757840302888304
AC005840.3	-1.9656917359574926	0.07443854756869087
AC005840.4	3.8003018018649883	0.0006961345840552439
AC005841.1	-0.4606374210487421	0.6517804592304912
AC005842.1	-2.0114436396083186	0.07163905724397805
AC005845.1	1.0000000000000002	0.32869468323646356
AC005856.1	1.0	0.32869468323646367
AC005858.1		
AC005858.2		
AC005858.3		
AC005863.1	1.0000000000000002	0.32869468323646356
AC005865.1		
AC005865.2	1.0000000000000002	0.32869468323646356
AC005868.1		
AC005871.1		
AC005871.2		
AC005884.1	-0.5033634063617045	0.6227633525069033
AC005884.2	-0.06726727939963124	0.9469446764811427
AC005888.1		
AC005899.1		
AC005899.2	1.9515259738595774	0.06046748319768296
AC005899.3		
AC005899.4		
AC005899.5		
AC005899.6	2.28028561724367	0.03132099026989858
AC005899.7	0.24570706611153414	0.8085597480438651
AC005899.8	0.8330376709809094	0.417474448077256
AC005899.9	0.5639816876907551	0.578600393881306
AC005901.1		
AC005905.1		
AC005906.1		
AC005906.2		
AC005906.3	1.0000000000000002	0.32869468323646356
AC005908.1		
AC005908.2		
AC005908.3		
AC005909.1		
AC005909.2		
AC005911.1	0.9396123814881581	0.3563227252470115
AC005912.1	-0.7510524866551371	0.46047227906578847
AC005912.2	1.1876227352126727	0.24824192733890213
AC005912.3		
AC005914.1		
AC005915.1		
AC005920.1	0.4560276669564309	0.6525860301617968
AC005920.2		
AC005920.3		
AC005920.4		
AC005921.1		
AC005921.2		
AC005921.3	0.133816353295154	0.8955533411037805
AC005921.4	2.062396039085745	0.04863191970006764
AC005921.5	-1.1877027998645868	0.2639332444953427
AC005943.1	0.5357297182553976	0.5961817135299016
AC005943.2	0.6958592874759864	0.4924285663407304
AC005944.1	-1.0528274352745142	0.3014077506574778
AC005951.1		
AC005954.1	-1.604818695592412	0.1205549690764921
AC005954.2	1.5258813602198171	0.13792839887160027
AC005962.1	-1.4195918679403918	0.17504598985905667
AC005962.2	-0.6182503916293338	0.550477746540843
AC005972.1		
AC005972.2		
AC005972.3	1.5522192688573255	0.13555105557011363
AC005993.1		
AC005995.1		
AC005996.1		
AC005998.1		
AC005999.1		
AC005999.2		
AC006001.1	1.3637307883009968	0.1841702857681947
AC006001.2	-0.3898992439155498	0.7012483902347191
AC006001.3	-0.5749446859208522	0.5766071466507717
AC006001.4		
AC006003.1		
AC006006.1		
AC006007.1		
AC006008.1	-1.0405660749099064	0.317216907510378
AC006011.1		
AC006011.2		
AC006011.3	-1.7660559699027472	0.10399203264731578
AC006013.1	-0.9999999999999998	0.34343639613791366
AC006015.1		
AC006017.1	0.8753077148225268	0.3908880015069267
AC006017.2	1.0000000000000002	0.32869468323646356
AC006019.1	1.0000000000000002	0.32869468323646356
AC006019.2		
AC006019.3		
AC006020.1		
AC006022.1		
AC006023.1		
AC006023.2	-0.10248254724945452	0.9194354911825277
AC006023.3	-0.0711256594201234	0.9442445160799398
AC006026.1	1.0000000000000002	0.32869468323646356
AC006026.2	1.1726245907539032	0.2540771070927218
AC006026.3	-0.1068444825802567	0.9159117689119111
